,imdbid,title,year,imdb_rating,estimated budget,world gross,id,year_y,bechdel_rating
8343,1316541,Bliss!,2016,7.3,"$25,000,000 (estimated)","$29,674,699",8505.0,2016.0,3.0
8344,5662932,Psycho Raman,2016,7.3,"$25,000,000 (estimated)","$29,674,699",8570.0,2016.0,2.0
8347,4331970,Being 17,2016,7.2,"€5,500,000 (estimated)","$2,050,766",8603.0,2016.0,3.0
8349,3352390,Friend Request,2016,5.2,"$9,900,000 (estimated)","$10,975,390",8691.0,2016.0,3.0
8350,3845670,Seoul Station,2016,6.1,"$9,900,000 (estimated)","$10,975,390",8696.0,2016.0,0.0
8352,5173166,Vier gegen die Bank,2016,5.8,"€13,000,000 (estimated)","$9,193,243",8716.0,2016.0,1.0
8355,4211044,Adult Life Skills,2016,6.2,"$30,000,000 (estimated)","$57,814,445",9044.0,2016.0,3.0
8362,5016946,Handsome Devil,2016,7.0,"€1,055,000 (estimated)","$129,391",9369.0,2016.0,1.0
8363,4895668,Saint George,2016,6.9,"€1,055,000 (estimated)","$129,391",9256.0,2016.0,1.0
8365,1920885,Big Fish & Begonia,2016,7.0,"CN¥30,000,000 (estimated)","$85,557,721",9300.0,2016.0,3.0
8372,4074928,Realive,2016,5.9,"$7,000,000 (estimated)","$125,680",9570.0,2016.0,1.0
8374,4950110,I'm Not Ashamed,2016,5.8,"$1,500,000 (estimated)","$2,082,980",9581.0,2016.0,3.0
8375,3115906,Girl Lost,2016,6.2,"$1,500,000 (estimated)","$2,082,980",9746.0,2016.0,3.0
8380,4030600,The Bye Bye Man,2017,4.3,"$7,400,000 (estimated)","$29,874,280",7354.0,2017.0,3.0
8383,1293847,xXx: Return of Xander Cage,2017,5.2,"$85,000,000 (estimated)","$346,118,277",7411.0,2017.0,3.0
8385,4116284,The Lego Batman Movie,2017,7.3,"$80,000,000 (estimated)","$312,136,671",7439.0,2017.0,3.0
8386,3922818,The Space Between Us,2017,6.4,"$30,000,000 (estimated)","$16,080,475",7445.0,2017.0,3.0
8387,4425200,John Wick: Chapter 2,2017,7.4,"$40,000,000 (estimated)","$174,348,632",7446.0,2017.0,1.0
8388,4465564,Fifty Shades Darker,2017,4.6,"$55,000,000 (estimated)","$381,545,846",7469.0,2017.0,3.0
8389,3315342,Logan,2017,8.1,"$97,000,000 (estimated)","$619,179,950",7479.0,2017.0,3.0
8391,1412528,Table 19,2017,5.8,"$5,000,000 (estimated)","$5,042,014",7490.0,2017.0,3.0
8392,1691916,Before I Fall,2017,6.4,"$5,000,000 (estimated)","$16,373,843",7690.0,2017.0,3.0
8394,3731562,Kong: Skull Island,2017,6.6,"$185,000,000 (estimated)","$566,652,812",7504.0,2017.0,1.0
8395,5052448,Get Out,2017,7.7,"$4,500,000 (estimated)","$255,745,157",7508.0,2017.0,3.0
8397,3717490,Power Rangers,2017,5.9,"$100,000,000 (estimated)","$142,337,240",7527.0,2017.0,3.0
8398,3874544,The Boss Baby,2017,6.3,"$125,000,000 (estimated)","$527,965,936",7553.0,2017.0,1.0
8399,5834660,Dance Academy: The Movie,2017,6.8,"$125,000,000 (estimated)","$527,965,936",7564.0,2017.0,3.0
8400,1734493,Unlocked,2017,6.3,"$125,000,000 (estimated)","$527,965,936",7597.0,2017.0,3.0
8402,4630562,The Fate of the Furious,2017,6.6,"$250,000,000 (estimated)","$1,236,005,118",7579.0,2017.0,3.0
8404,3462710,Unforgettable,2017,5.1,"$12,000,000 (estimated)","$17,768,012",7592.0,2017.0,3.0
8405,3896198,Guardians of the Galaxy Vol. 2,2017,7.6,"$200,000,000 (estimated)","$863,756,051",7595.0,2017.0,3.0
8406,2316204,Alien: Covenant,2017,6.4,"$97,000,000 (estimated)","$240,891,763",7607.0,2017.0,3.0
8407,1972591,King Arthur: Legend of the Sword,2017,6.7,"$175,000,000 (estimated)","$148,675,066",7608.0,2017.0,1.0
8408,1790809,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.5,"$230,000,000 (estimated)","$795,922,298",7665.0,2017.0,1.0
8409,4481414,Gifted,2017,7.6,"$7,000,000 (estimated)","$43,069,254",7669.0,2017.0,3.0
8410,5001718,"Everything, Everything",2017,6.3,"$10,000,000 (estimated)","$61,621,140",7670.0,2017.0,3.0
8411,2334871,Snatched,2017,4.6,"$42,000,000 (estimated)","$60,845,711",7676.0,2017.0,3.0
8412,2763304,T2 Trainspotting,2017,7.2,"$18,000,000 (estimated)","$41,681,746",7677.0,2017.0,3.0
8415,2091256,Captain Underpants: The First Epic Movie,2017,6.2,"$38,000,000 (estimated)","$125,427,681",7700.0,2017.0,1.0
8416,4799050,Rough Night,2017,5.2,"$20,000,000 (estimated)","$47,347,283",7701.0,2017.0,3.0
8417,5140878,Annabelle: Creation,2017,6.5,"$15,000,000 (estimated)","$306,515,884",7779.0,2017.0,3.0
8419,2872518,The Shack,2017,6.2,"$20,000,000 (estimated)","$96,942,115",7708.0,2017.0,3.0
8420,3606752,Cars 3,2017,6.7,"$175,000,000 (estimated)","$383,930,656",7709.0,2017.0,3.0
8421,3469046,Despicable Me 3,2017,6.2,"$80,000,000 (estimated)","$1,034,800,131",7715.0,2017.0,3.0
8422,3890160,Baby Driver,2017,7.6,"$34,000,000 (estimated)","$226,945,087",7717.0,2017.0,1.0
8423,5462602,The Big Sick,2017,7.5,"$5,000,000 (estimated)","$56,411,585",7720.0,2017.0,3.0
8424,2250912,Spider-Man: Homecoming,2017,7.4,"$175,000,000 (estimated)","$880,166,924",7724.0,2017.0,3.0
8425,2406566,Atomic Blonde,2017,6.7,"$30,000,000 (estimated)","$100,014,025",7725.0,2017.0,3.0
8428,4695012,It Comes at Night,2017,6.2,"$5,000,000 (estimated)","$19,735,344",7736.0,2017.0,3.0
8430,3450958,War for the Planet of the Apes,2017,7.4,"$150,000,000 (estimated)","$490,719,763",7742.0,2017.0,1.0
8431,3967856,Okja,2017,7.3,"$50,000,000 (estimated)","$2,049,823",7743.0,2017.0,3.0
8432,5362988,Wind River,2017,7.7,"$11,000,000 (estimated)","$44,202,682",7745.0,2017.0,3.0
8433,5592248,The Beguiled,2017,6.3,"$10,500,000 (estimated)","$27,869,129",7746.0,2017.0,3.0
8434,5322012,Wish Upon,2017,5.0,"$12,000,000 (estimated)","$23,468,586",7747.0,2017.0,3.0
8435,5013056,Dunkirk,2017,7.8,"$100,000,000 (estimated)","$527,016,307",7748.0,2017.0,0.0
8436,2239822,Valerian and the City of a Thousand Planets,2017,6.4,"$177,200,000 (estimated)","$225,973,340",7751.0,2017.0,1.0
8437,5390504,Detroit,2017,7.3,"$34,000,000 (estimated)","$23,355,100",7778.0,2017.0,2.0
8439,3564472,Girls Trip,2017,6.2,"$19,000,000 (estimated)","$140,552,359",7763.0,2017.0,3.0
8440,6524480,Plasmatic Day,2018,7.6,"$19,000,000 (estimated)","$140,552,359",7768.0,2017.0,1.0
8441,1648190,The Dark Tower,2017,5.6,"$60,000,000 (estimated)","$113,231,078",7770.0,2017.0,1.0
8442,4877122,The Emoji Movie,2017,3.4,"$50,000,000 (estimated)","$217,776,646",7772.0,2017.0,1.0
8444,1959563,The Hitman's Bodyguard,2017,6.9,"$30,000,000 (estimated)","$183,428,689",7781.0,2017.0,3.0
8445,3532216,American Made,2017,7.1,"$50,000,000 (estimated)","$134,866,593",7785.0,2017.0,1.0
8446,5439796,Logan Lucky,2017,7.0,"$29,000,000 (estimated)","$48,453,605",7786.0,2017.0,3.0
8447,0491203,Tulip Fever,2017,6.2,"$25,000,000 (estimated)","$9,204,549",7787.0,2017.0,3.0
8450,5109784,Mother!,2017,6.6,"$30,000,000 (estimated)","$44,516,999",7803.0,2017.0,2.0
8451,5580036,"I, Tonya",2017,7.5,"$11,000,000 (estimated)","$53,939,297",7806.0,2017.0,3.0
8455,1981128,Geostorm,2017,5.3,"$120,000,000 (estimated)","$221,600,160",7860.0,2017.0,3.0
8457,1615160,The Foreigner,2017,7.0,"$35,000,000 (estimated)","$145,418,070",7858.0,2017.0,1.0
8458,5296086,Revelator,2017,4.7,"$35,000,000 (estimated)","$145,418,070",7825.0,2017.0,3.0
8459,4649466,Kingsman: The Golden Circle,2017,6.7,"$104,000,000 (estimated)","$410,902,662",7826.0,2017.0,1.0
8460,1961175,American Assassin,2017,6.2,"$33,000,000 (estimated)","$67,234,188",7827.0,2017.0,3.0
8461,5308322,Happy Death Day,2017,6.6,"$4,800,000 (estimated)","$125,479,266",7857.0,2017.0,3.0
8462,4622512,Battle of the Sexes,2017,6.7,"$25,000,000 (estimated)","$18,598,607",7856.0,2017.0,3.0
8465,6738136,Revenge,2017,6.4,"$3,000,000 (estimated)","$938,055",7839.0,2017.0,0.0
8467,4925292,Lady Bird,2017,7.4,"$10,000,000 (estimated)","$78,986,478",7843.0,2017.0,3.0
8469,1856101,Blade Runner 2049,2017,8.0,"$150,000,000 (estimated)","$267,770,708",7846.0,2017.0,3.0
8471,4131800,My Little Pony: The Movie,2017,6.1,"$6,500,000 (estimated)","$60,330,833",7850.0,2017.0,3.0
8472,4846232,Good Time,2017,7.3,"$4,500,000 (estimated)","$3,283,369",7855.0,2017.0,3.0
8474,6423776,Let the Sunshine In,2017,6.0,"€2,978,000 (estimated)","$4,192,590",7853.0,2017.0,2.0
8475,5816682,Victoria & Abdul,2017,6.8,"$21,000,000 (estimated)","$66,558,465",7854.0,2017.0,2.0
8476,5719700,Home Again,2017,5.8,"$12,000,000 (estimated)","$37,270,721",7868.0,2017.0,3.0
8478,3531202,Pilgrimage,2017,5.9,"€4,749,500 (estimated)","$23,689",7870.0,2017.0,0.0
8479,3829920,Only the Brave,2017,7.6,"$38,000,000 (estimated)","$26,351,322",7872.0,2017.0,2.0
8480,4686844,The Death of Stalin,2017,7.2,"$13,000,000 (estimated)","$24,646,055",7874.0,2017.0,1.0
8481,3501632,Thor: Ragnarok,2017,7.9,"$180,000,000 (estimated)","$855,301,806",7875.0,2017.0,1.0
8482,2932536,47 Meters Down,2017,5.6,"$5,300,000 (estimated)","$62,198,461",7883.0,2017.0,3.0
8483,3348730,Jigsaw,2017,5.7,"$10,000,000 (estimated)","$102,952,888",7884.0,2017.0,3.0
8489,5649144,The Florida Project,2017,7.6,"$2,000,000 (estimated)","$10,954,677",7897.0,2017.0,3.0
8490,5301662,Marshall,2017,7.3,"$12,000,000 (estimated)","$10,116,816",7899.0,2017.0,1.0
8491,2543472,Wonder,2017,7.9,"$20,000,000 (estimated)","$315,025,930",7903.0,2017.0,3.0
8493,0974015,Justice League,2017,6.1,"$300,000,000 (estimated)","$657,926,987",7906.0,2017.0,3.0
8494,4703048,6 Days,2017,6.2,"$300,000,000 (estimated)","$657,926,987",7908.0,2017.0,0.0
8496,3296908,The Man with the Iron Heart,2017,6.4,"€27,800,000 (estimated)","$4,412,639",7910.0,2017.0,1.0
8497,3402236,Murder on the Orient Express,2017,6.5,"$55,000,000 (estimated)","$352,794,081",7919.0,2017.0,3.0
8499,2380307,Coco,2017,8.4,"$175,000,000 (estimated)","$814,337,054",7930.0,2017.0,3.0
8500,3371366,Transformers: The Last Knight,2017,5.2,"$217,000,000 (estimated)","$605,425,157",7934.0,2017.0,1.0
8501,3486626,The Nut Job 2: Nutty by Nature,2017,5.5,"$40,000,000 (estimated)","$68,743,485",7936.0,2017.0,3.0
8507,2527336,Star Wars: Episode VIII - The Last Jedi,2017,6.9,"$317,000,000 (estimated)","$1,334,407,706",7946.0,2017.0,3.0
8508,4209788,Molly's Game,2017,7.4,"$30,000,000 (estimated)","$59,284,015",7948.0,2017.0,3.0
8510,3521126,The Disaster Artist,2017,7.3,"$10,000,000 (estimated)","$29,820,616",7950.0,2017.0,3.0
8511,5580390,The Shape of Water,2017,7.3,"$19,400,000 (estimated)","$195,333,312",7951.0,2017.0,3.0
8512,5027774,"Three Billboards Outside Ebbing, Missouri",2017,8.1,"$15,000,000 (estimated)","$162,861,289",7953.0,2017.0,3.0
8513,5825380,Wonder Wheel,2017,6.2,"$25,000,000 (estimated)","$15,889,124",7954.0,2017.0,3.0
8514,2396589,Mudbound,2017,7.4,"$25,000,000 (estimated)","$15,889,124",7956.0,2017.0,3.0
8515,1458169,Kidnap,2017,5.9,"$21,000,000 (estimated)","$34,814,102",7958.0,2017.0,3.0
8516,2283362,Jumanji: Welcome to the Jungle,2017,6.9,"$90,000,000 (estimated)","$995,339,117",7963.0,2017.0,3.0
8517,5519340,Bright,2017,6.3,"$90,000,000 (estimated)","$995,339,117",7966.0,2017.0,3.0
8518,5726616,Call Me by Your Name,2017,7.8,"€4,000,000 (estimated)","$43,143,046",7970.0,2017.0,3.0
8520,5294550,All the Money in the World,2017,6.8,"$50,000,000 (estimated)","$56,996,304",7979.0,2017.0,2.0
8521,1389072,Downsizing,2017,5.8,"$68,000,000 (estimated)","$55,003,890",7980.0,2017.0,1.0
8522,4720702,Bushwick,2017,5.2,"$68,000,000 (estimated)","$55,003,890",7981.0,2017.0,3.0
8524,1485796,The Greatest Showman,2017,7.5,"$84,000,000 (estimated)","$435,732,529",7983.0,2017.0,3.0
8527,4765284,Pitch Perfect 3,2017,5.8,"$45,000,000 (estimated)","$185,400,345",7988.0,2017.0,3.0
8532,6265828,A Ghost Story,2017,6.8,"$100,000 (estimated)","$1,951,683",8005.0,2017.0,1.0
8535,5776858,Phantom Thread,2017,7.4,"$35,000,000 (estimated)","$48,706,552",8017.0,2017.0,3.0
8536,4555426,Darkest Hour,2017,7.4,"$30,000,000 (estimated)","$150,847,274",8020.0,2017.0,2.0
8538,4468740,Paddington 2,2017,7.8,"$40,000,000 (estimated)","$227,994,792",8024.0,2017.0,3.0
8540,7131870,Wolf Warrior 2,2017,5.9,"$30,100,000 (estimated)","$870,325,439",8026.0,2017.0,1.0
8541,5176252,Holy Camp!,2017,6.2,"€2,710,388 (estimated)","$3,185,945",8027.0,2017.0,3.0
8542,4065552,The Unknown Soldier,2017,7.7,"€7,000,000 (estimated)","$15,717,199",8031.0,2017.0,3.0
8543,5478478,Hostiles,2017,7.2,"$39,000,000 (estimated)","$35,669,017",8038.0,2017.0,3.0
8544,5657846,Daddy's Home 2,2017,6.0,"$69,000,000 (estimated)","$180,613,824",8042.0,2017.0,3.0
8545,6000478,"Roman J. Israel, Esq.",2017,6.5,"$22,000,000 (estimated)","$13,025,860",8044.0,2017.0,3.0
8548,3411444,Ferdinand,2017,6.7,"$111,000,000 (estimated)","$296,069,199",8048.0,2017.0,3.0
8549,3262342,Loving Vincent,2017,7.8,"€5,000,000 (estimated)","$42,187,665",8055.0,2017.0,1.0
8550,5462326,Mom and Dad,2017,5.5,"$7,000,000 (estimated)","$165,962",8143.0,2017.0,3.0
8552,2568862,Going in Style,2017,6.6,"$25,000,000 (estimated)","$84,918,541",8329.0,2017.0,1.0
8557,6359956,A Bad Moms Christmas,2017,5.6,"$28,000,000 (estimated)","$130,560,428",8100.0,2017.0,3.0
8558,5649108,Thoroughbreds,2017,6.6,"$6,000,000 (estimated)","$3,187,255",8103.0,2017.0,3.0
8559,6294822,The Post,2017,7.2,"$50,000,000 (estimated)","$193,764,664",8106.0,2017.0,3.0
8560,6304046,Thelma,2017,7.0,"NOK 47,500,000 (estimated)","$1,463,727",8113.0,2017.0,3.0
8561,6194530,Ava,2017,6.7,"€2,800,000 (estimated)","$497,676",8118.0,2017.0,3.0
8564,4547194,I Kill Giants,2017,6.1,"$15,100,000 (estimated)","$342,558",8166.0,2017.0,3.0
8567,2378507,The Glass Castle,2017,7.1,"$9,000,000 (estimated)","$22,088,533",8226.0,2017.0,3.0
8568,1469304,Baywatch,2017,5.5,"$69,000,000 (estimated)","$177,856,751",8230.0,2017.0,1.0
8569,3401882,Fist Fight,2017,5.6,"$22,000,000 (estimated)","$41,087,017",8231.0,2017.0,3.0
8570,4795124,How to Be a Latin Lover,2017,6.0,"$10,000,000 (estimated)","$62,547,032",8232.0,2017.0,2.0
8571,6805302,Bloody Milk,2017,7.0,"$10,000,000 (estimated)","$62,547,032",8250.0,2017.0,1.0
8574,1753383,A Dog's Purpose,2017,7.2,"$22,000,000 (estimated)","$205,035,819",8335.0,2017.0,1.0
8575,1666185,All Eyez on Me,2017,5.9,"$40,000,000 (estimated)","$55,668,698",8336.0,2017.0,1.0
8576,6298780,Sharknado 5: Global Swarming,2017,3.9,"$40,000,000 (estimated)","$55,668,698",8353.0,2017.0,3.0
8579,6003368,Diary of a Wimpy Kid: The Long Haul,2017,4.3,"$22,000,000 (estimated)","$40,140,972",8371.0,2017.0,0.0
8583,6053438,First Reformed,2017,7.1,"$3,500,000 (estimated)","$3,862,498",8391.0,2017.0,1.0
8586,2226597,The Mountain Between Us,2017,6.4,"$35,000,000 (estimated)","$62,832,209",8408.0,2017.0,3.0
8587,4738802,That's Not Me,2017,5.5,"$35,000,000 (estimated)","$62,832,209",8409.0,2017.0,3.0
8588,5727282,Borg vs. McEnroe,2017,6.9,"SEK 165,000,000 (estimated)","$3,430,165",8428.0,2017.0,1.0
8590,4729896,Apostasy,2017,6.9,"£500,000 (estimated)","$434,336",8449.0,2017.0,3.0
8591,6108178,Disobedience,2017,6.6,"$6,000,000 (estimated)","$8,003,180",8471.0,2017.0,3.0
8598,5687334,Godard Mon Amour,2017,6.6,"€11,110,000 (estimated)","$1,332,204",8657.0,2017.0,1.0
8601,6108090,Secret Superstar,2017,7.8,"₹500,000,000 (estimated)","$130,765,691",8697.0,2017.0,3.0
8602,6870750,Lila's Book,2017,7.2,"$1,500,000 (estimated)","$162,192",8707.0,2017.0,3.0
8605,6002232,Custody,2017,7.5,"€3,100,000 (estimated)","$3,790,360",8751.0,2017.0,3.0
8606,6467968,Directions,2017,7.5,"€650,000 (estimated)","$196,700",8752.0,2017.0,1.0
8607,6095090,The Bride,2017,4.6,"RUR 70,000,000 (estimated)","$6,985,353",8799.0,2017.0,3.0
8612,1034385,Cold Skin,2017,6.0,"€8,500,000 (estimated)","$737,478",8906.0,2017.0,0.0
8616,4823434,Tigers Are Not Afraid,2017,6.9,"MX$26,040,000 (estimated)","$576,598",9024.0,2017.0,0.0
8618,5247704,Back to Burgundy,2017,6.8,"€7,870,000 (estimated)","$11,625,884",9102.0,2017.0,2.0
8621,5348236,The Midwife,2017,6.7,"€6,789,000 (estimated)","$7,286,136",9145.0,2017.0,3.0
8625,5157326,Western,2017,7.0,"€1,800,000 (estimated)","$155,215",9236.0,2017.0,1.0
8626,6275840,Antonio One Two Three,2017,6.3,"€1,800,000 (estimated)","$155,215",9246.0,2017.0,3.0
8642,5034474,The Assignment,2016,4.7,"$5,000,000 (estimated)","$388,789",10434.0,2017.0,1.0
8643,5121816,The Bar,2017,6.3,"€5,134,248 (estimated)","$3,662,671",10488.0,2017.0,3.0
8644,4126568,Open Water 3: Cage Dive,2017,4.2,"€5,134,248 (estimated)","$3,662,671",10574.0,2017.0,0.0
8645,5164214,Ocean's Eight,2018,6.3,"$70,000,000 (estimated)","$297,795,726",8280.0,2018.0,3.0
8646,6772950,Truth or Dare,2018,5.2,"$3,500,000 (estimated)","$95,330,710",8347.0,2018.0,3.0
8648,2557478,Pacific Rim: Uprising,2018,5.6,"$150,000,000 (estimated)","$290,930,148",8134.0,2018.0,3.0
8649,2873282,Red Sparrow,2018,6.6,"$69,000,000 (estimated)","$151,572,634",8145.0,2018.0,3.0
8650,7784604,Hereditary,2018,7.3,"$10,000,000 (estimated)","$82,846,252",8305.0,2018.0,3.0
8651,4500922,Maze Runner: The Death Cure,2018,6.2,"$62,000,000 (estimated)","$288,175,335",8056.0,2018.0,3.0
8652,1825683,Black Panther,2018,7.3,"$200,000,000 (estimated)","$1,349,926,083",8058.0,2018.0,3.0
8654,4701724,Early Man,2018,6.1,"$50,000,000 (estimated)","$54,622,814",8144.0,2018.0,1.0
8655,2798920,Annihilation,2018,6.8,"$40,000,000 (estimated)","$43,070,915",8077.0,2018.0,3.0
8656,2704998,Game Night,2018,6.9,"$37,000,000 (estimated)","$117,768,230",8080.0,2018.0,3.0
8657,2548396,The Cloverfield Paradox,2018,5.5,"$37,000,000 (estimated)","$117,768,230",8082.0,2018.0,3.0
8658,5164432,"Love, Simon",2018,7.5,"$17,000,000 (estimated)","$66,719,009",8142.0,2018.0,1.0
8663,1365519,Tomb Raider,2018,6.3,"$94,000,000 (estimated)","$274,650,803",8121.0,2018.0,3.0
8664,1677720,Ready Player One,2018,7.4,"$175,000,000 (estimated)","$607,274,134",8125.0,2018.0,3.0
8666,7875464,The Heiresses,2018,6.6,"€514,000 (estimated)","$811,196",8128.0,2018.0,3.0
8667,4986098,The Titan,2018,4.8,"€514,000 (estimated)","$811,196",8151.0,2018.0,2.0
8668,5619332,Life of the Party,2018,5.6,"$30,000,000 (estimated)","$65,859,911",8277.0,2018.0,3.0
8669,6644200,A Quiet Place,2018,7.5,"$17,000,000 (estimated)","$340,952,971",8157.0,2018.0,3.0
8671,4154756,Avengers: Infinity War,2018,8.4,"$321,000,000 (estimated)","$2,052,415,039",8178.0,2018.0,3.0
8672,1289403,The Guernsey Literary and Potato Peel Pie Society,2018,7.3,"$321,000,000 (estimated)","$2,052,415,039",8179.0,2018.0,3.0
8673,5688932,Sorry to Bother You,2018,6.9,"$3,200,000 (estimated)","$18,170,707",8324.0,2018.0,1.0
8676,5463162,Deadpool 2,2018,7.6,"$110,000,000 (estimated)","$785,896,609",8229.0,2018.0,2.0
8677,7156222,Keep an Eye Out,2018,6.7,"€3,900,000 (estimated)","$1,988,526",8319.0,2018.0,0.0
8678,5095030,Ant-Man and the Wasp,2018,7.0,"$162,000,000 (estimated)","$622,674,139",8318.0,2018.0,3.0
8680,3778644,Solo: A Star Wars Story,2018,6.9,"$275,000,000 (estimated)","$392,924,807",8246.0,2018.0,2.0
8681,1318517,The Man Who Killed Don Quixote,2018,6.3,"€17,000,000 (estimated)","$2,433,457",8247.0,2018.0,1.0
8682,3606756,Incredibles 2,2018,7.6,"$200,000,000 (estimated)","$1,243,225,667",8290.0,2018.0,3.0
8683,6929642,Kaala,2018,6.5,"$200,000,000 (estimated)","$1,243,225,667",8310.0,2018.0,3.0
8686,4881806,Jurassic World: Fallen Kingdom,2018,6.1,"$170,000,000 (estimated)","$1,310,466,296",8302.0,2018.0,3.0
8687,6911608,Mamma Mia! Here We Go Again,2018,6.6,"$75,000,000 (estimated)","$402,264,843",8337.0,2018.0,3.0
8688,4912910,Mission: Impossible - Fallout,2018,7.7,"$178,000,000 (estimated)","$791,657,398",8342.0,2018.0,1.0
8689,6133466,The First Purge,2018,5.2,"$13,000,000 (estimated)","$137,056,262",8343.0,2018.0,3.0
8690,7424200,Teen Titans GO! To the Movies,2018,6.7,"$10,000,000 (estimated)","$52,090,236",8345.0,2018.0,3.0
8691,7279188,Woman at War,2018,7.4,"€2,500,000 (estimated)","$4,314,876",8349.0,2018.0,3.0
8693,7014006,Eighth Grade,2018,7.4,"$2,000,000 (estimated)","$14,347,433",8359.0,2018.0,3.0
8694,6663582,The Spy Who Dumped Me,2018,6.0,"$40,000,000 (estimated)","$75,339,459",8362.0,2018.0,3.0
8695,4575576,Christopher Robin,2018,7.2,"$75,000,000 (estimated)","$197,744,377",8364.0,2018.0,2.0
8696,6791096,I Feel Pretty,2018,5.6,"$32,000,000 (estimated)","$94,539,426",8365.0,2018.0,3.0
8697,7349662,BlacKkKlansman,2018,7.5,"$15,000,000 (estimated)","$93,413,709",8368.0,2018.0,3.0
8698,4779682,The Meg,2018,5.6,"$130,000,000 (estimated)","$530,517,320",8369.0,2018.0,3.0
8699,3104988,Crazy Rich Asians,2018,6.9,"$30,000,000 (estimated)","$238,843,729",8378.0,2018.0,3.0
8700,4073790,The Darkest Minds,2018,5.7,"$34,000,000 (estimated)","$41,142,379",8380.0,2018.0,3.0
8701,2231461,Rampage,2018,6.1,"$120,000,000 (estimated)","$428,028,233",8381.0,2018.0,3.0
8702,6892462,The World Is Yours,2018,6.3,"$120,000,000 (estimated)","$428,028,233",8382.0,2018.0,2.0
8705,4244998,Alpha,2018,6.6,"$51,000,000 (estimated)","$99,630,675",8386.0,2018.0,0.0
8706,7485508,Carmen & Lola,2018,7.0,"€700,000 (estimated)","$342,699",8395.0,2018.0,3.0
8709,8459250,Shéhérazade,2018,7.0,"€2,170,000 (estimated)","$966,225",8399.0,2018.0,3.0
8711,5690360,Slender Man,2018,3.2,"$10,000,000 (estimated)","$51,738,549",8407.0,2018.0,3.0
8712,3829266,The Predator,2018,5.3,"$88,000,000 (estimated)","$160,542,134",8414.0,2018.0,1.0
8713,7040874,A Simple Favor,2018,6.8,"$20,000,000 (estimated)","$97,644,617",8420.0,2018.0,3.0
8716,6921996,Johnny English Strikes Again,2018,6.2,"$25,000,000 (estimated)","$158,972,499",8424.0,2018.0,1.0
8717,2119543,The House with a Clock in Its Walls,2018,6.0,"$42,000,000 (estimated)","$131,523,093",8425.0,2018.0,1.0
8718,6182908,Smallfoot,2018,6.6,"$80,000,000 (estimated)","$214,115,531",8427.0,2018.0,3.0
8719,1270797,Venom,2018,6.6,"$100,000,000 (estimated)","$856,085,151",8431.0,2018.0,1.0
8721,2531344,Blockers,2018,6.2,"$21,000,000 (estimated)","$94,019,120",8433.0,2018.0,3.0
8725,1213641,First Man,2018,7.3,"$59,000,000 (estimated)","$105,713,218",8445.0,2018.0,3.0
8726,5177088,The Girl in the Spider's Web,2018,6.1,"$43,000,000 (estimated)","$35,164,920",8457.0,2018.0,3.0
8727,1620680,A Wrinkle in Time,2018,4.2,"$100,000,000 (estimated)","$132,675,864",8459.0,2018.0,3.0
8728,6998518,Mandy,2018,6.5,"$6,000,000 (estimated)","$1,653,784",8461.0,2018.0,3.0
8729,1727824,Bohemian Rhapsody,2018,7.9,"$52,000,000 (estimated)","$910,809,311",8462.0,2018.0,2.0
8730,7668870,Searching,2018,7.6,"$880,000 (estimated)","$75,462,037",8472.0,2018.0,1.0
8731,7534068,The Trouble with You,2018,6.2,"€8,000,000 (estimated)","$6,795,812",8474.0,2018.0,2.0
8732,6857166,Book Club,2018,6.1,"$10,000,000 (estimated)","$104,438,188",8475.0,2018.0,3.0
8733,7527538,Jefe,2018,5.5,"$10,000,000 (estimated)","$104,438,188",8481.0,2018.0,2.0
8734,4633694,Spider-Man: Into the Spider-Verse,2018,8.4,"$90,000,000 (estimated)","$384,256,930",8523.0,2018.0,1.0
8735,4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,6.5,"$200,000,000 (estimated)","$654,855,901",8484.0,2018.0,2.0
8736,4595882,Can You Ever Forgive Me?,2018,7.1,"$10,000,000 (estimated)","$12,442,161",8485.0,2018.0,3.0
8738,5083738,The Favourite,2018,7.5,"$15,000,000 (estimated)","$95,918,706",8490.0,2018.0,3.0
8739,4218572,Widows,2018,6.8,"$42,000,000 (estimated)","$75,984,700",8491.0,2018.0,3.0
8740,5848272,Ralph Breaks the Internet,2018,7.0,"$175,000,000 (estimated)","$529,323,962",8492.0,2018.0,3.0
8742,1477834,Aquaman,2018,6.8,"$160,000,000 (estimated)","$1,148,528,393",8522.0,2018.0,3.0
8744,5580266,The Hate U Give,2018,7.5,"$23,000,000 (estimated)","$34,934,009",8498.0,2018.0,3.0
8745,5613484,Mid90s,2018,7.3,"$1,700,000 (estimated)","$9,303,022",8499.0,2018.0,1.0
8746,6966692,Green Book,2018,8.2,"$23,000,000 (estimated)","$321,752,656",8512.0,2018.0,1.0
8747,4878482,Dumplin',2018,6.5,"$23,000,000 (estimated)","$321,752,656",8514.0,2018.0,3.0
8749,6343314,Creed II,2018,7.1,"$50,000,000 (estimated)","$214,215,889",8518.0,2018.0,3.0
8750,5085924,Wildling,2018,5.5,"$50,000,000 (estimated)","$214,215,889",8520.0,2018.0,3.0
8753,1571234,Mortal Engines,2018,6.1,"$100,000,000 (estimated)","$83,869,818",8572.0,2018.0,3.0
