,imdbid,title,year,rating,estimated budget,world gross
4858,0383574,Pirates of the Caribbean: Dead Man's Chest,2006,7.3,"$225,000,000 (estimated)","$1,066,179,747"
4859,0472160,Penelope,2006,6.7,"$15,000,000 (estimated)","$21,156,270"
4860,0454921,The Pursuit of Happyness,2006,8.0,"$55,000,000 (estimated)","$307,127,625"
4861,0457939,The Holiday,2006,6.9,"$85,000,000 (estimated)","$205,850,169"
4862,0381061,Casino Royale,2006,8.0,"$150,000,000 (estimated)","$616,505,162"
4863,0284363,Obsluhoval jsem anglického krále,2006,7.3,"CZK 84,450,000 (estimated)","$7,354,478"
4864,0443455,Brand Upon the Brain!,2006,7.3,"$263,200","$298,982"
4865,0479884,Crank,2006,6.9,"$12,000,000 (estimated)","$42,931,041"
4866,0422720,Marie Antoinette,2006,6.5,"$40,000,000 (estimated)","$60,917,189"
4867,0376994,X-Men: The Last Stand,2006,6.6,"$210,000,000 (estimated)","$460,435,291"
4868,0206634,Children of Men,2006,7.9,"$76,000,000 (estimated)","$70,595,464"
4869,0441909,Volver,2006,7.6,"€7,450,000 (estimated)","$85,603,360"
4870,0416496,Bandidas,2006,5.7,"€32,000,000 (estimated)","$18,381,890"
4871,0477095,Starter for 10,2006,6.7,"$216,839","$1,736,394"
4872,0477347,Night at the Museum,2006,6.4,"$110,000,000 (estimated)","$574,481,229"
4873,0457430,Pan's Labyrinth,2006,8.2,"$19,000,000 (estimated)","$83,862,032"
4874,0404203,Little Children,2006,7.5,"$26,000,000 (estimated)","$14,821,658"
4875,0907657,Once,2007,7.8,"$150,000 (estimated)","$20,936,722"
4876,0420223,Stranger Than Fiction,2006,7.5,"$30,000,000 (estimated)","$53,653,224"
4877,0492481,Puccini for Beginners,2006,6.0,"$89,464","$110,864"
4878,0437800,Akeelah and the Bee,2006,7.4,"$8,000,000 (estimated)","$18,948,425"
4879,0454945,She's the Man,2006,6.3,"$20,000,000 (estimated)","$57,194,667"
4880,0449059,Little Miss Sunshine,2006,7.8,"$8,000,000 (estimated)","$101,058,954"
4881,0460732,Caffeine,2006,5.4,"$8,000,000 (estimated)","$101,058,954"
4882,0499537,Offside,2006,7.3,"$2,500 (estimated)","$561,692"
4883,0460989,The Wind that Shakes the Barley,2006,7.5,"$1,836,089","$22,903,165"
4884,0454776,Amazing Grace,2006,7.4,"$21,250,683","$32,120,360"
4885,0490822,Bring It on: All or Nothing,2006,5.5,,
4886,0405094,The Lives of Others,2006,8.4,"$2,000,000 (estimated)","$77,356,942"
4887,0384537,Silent Hill,2006,6.5,"$50,000,000 (estimated)","$100,605,135"
4888,0389557,Black Book,2006,7.7,"$21,000,000 (estimated)","$26,768,563"
4889,0443543,The Illusionist,2006,7.5,"$16,500,000 (estimated)","$87,892,388"
4890,0483726,Man of the Year,2006,6.2,"$20,000,000 (estimated)","$42,472,472"
4891,0460829,Inland Empire,2006,6.8,"$1,114,878","$4,299,667"
4892,0779982,Black Sheep,2006,5.8,"$84,283","$4,947,717"
4893,0859765,Still Life,2006,7.3,"CN¥10,000,000 (estimated)","$2,504,465"
4894,0408985,Last Holiday,2006,6.5,"$45,000,000 (estimated)","$43,451,846"
4895,0435706,Nina's Heavenly Delights,2006,6.3,"$9,936","$50,171"
4896,0479917,For the Love of a Child,2006,7.1,,
4897,0783238,The Dead Girl,2006,6.6,"$19,875","$905,291"
4898,0380066,The Woods,2006,5.6,"$19,875","$905,291"
4899,0463034,"You, Me and Dupree",2006,5.6,"$54,000,000 (estimated)","$130,628,903"
4900,0435680,Kidulthood,2006,6.7,"£600,000 (estimated)","$849,650"
4901,0493430,Jackass Number Two,2006,7.0,"$11,500,000 (estimated)","$84,645,164"
4902,0407887,The Departed,2006,8.5,"$90,000,000 (estimated)","$291,480,452"
4903,0832958,Sur la trace d'Igor Rizzi,2006,6.2,,
4904,0934427,Exit No. 6,2006,4.6,,
4905,0416449,300,2006,7.6,"$65,000,000 (estimated)","$456,082,343"
4906,0436331,Friends with Money,2006,5.8,"$6,500,000 (estimated)","$18,245,244"
4907,0425210,Lucky Number Slevin,2006,7.7,"$27,000,000 (estimated)","$56,308,881"
4908,0449010,Eragon,2006,5.1,"$100,000,000 (estimated)","$250,425,512"
4909,0364955,Art School Confidential,2006,6.3,"$3,297,137","$3,306,629"
4910,0375785,Gray Matters,2006,5.7,"$71,561","$944,479"
4911,0367027,Shortbus,2006,6.4,"$2,000,000 (estimated)","$5,557,564"
4912,0447854,Bambi 2: The Great Prince of the Forest,2006,6.1,"$2,000,000 (estimated)","$5,557,564"
4913,0460792,Fast Food Nation,2006,6.3,"$1,005,539","$2,209,322"
4914,0438097,Ice Age: The Meltdown,2006,6.8,"$80,000,000 (estimated)","$667,094,506"
4915,0446442,Quelques jours en septembre,2006,5.2,"€10,000,000 (estimated)","$471,845"
4916,0460721,The Big Bad Swim,2006,6.3,,
4917,0436697,The Queen,2006,7.3,"£9,800,000 (estimated)","$124,923,153"
4918,0470765,For Your Consideration,2006,6.3,"$12,000,000 (estimated)","$5,925,637"
4919,0430634,Stick It,2006,6.3,"$26,910,736","$31,976,848"
4920,0439815,Slither,2006,6.5,"$15,000,000 (estimated)","$12,834,936"
4921,0473514,Mulberry St,2006,5.5,"$60,000 (estimated)","$97,182"
4922,0475394,Smokin' Aces,2006,6.6,"$17,000,000 (estimated)","$57,232,879"
4923,0383060,Zoom,2006,4.3,"$35,000,000 (estimated)","$12,506,362"
4924,0851578,Paprika,2006,7.7,"¥300,000,000 (estimated)","$946,590"
4925,0454082,Black Christmas,2006,4.6,"$9,000,000 (estimated)","$21,510,851"
4926,0808506,The Girl Who Leapt Through Time,2006,7.7,"$9,000,000 (estimated)","$21,510,851"
4927,0396171,Perfume: The Story of a Murderer,2006,7.5,"$60,000,000 (estimated)","$135,039,924"
4928,0417148,Snakes on a Plane,2006,5.5,"$33,000,000 (estimated)","$62,022,014"
4929,0482546,Miss Potter,2006,7.0,"$30,000,000 (estimated)","$35,078,241"
4930,0439289,Running with Scissors,2006,6.1,"$12,000,000 (estimated)","$7,460,797"
4931,0405336,Southland Tales,2006,5.3,"$17,000,000 (estimated)","$374,743"
4932,0414993,The Fountain,2006,7.2,"$35,000,000 (estimated)","$16,468,343"
4933,0317219,Cars,2006,7.2,"$120,000,000 (estimated)","$461,991,867"
4934,0831888,Tekkonkinkreet,2006,7.5,"$4,200,000 (estimated)","$42,840"
4935,0457510,Nacho Libre,2006,5.8,"$35,000,000 (estimated)","$99,255,460"
4936,0482571,The Prestige,2006,8.5,"$40,000,000 (estimated)","$109,676,311"
4937,0855729,Bes Vakit,2006,7.3,"$6,176","$387,396"
4938,0454848,Inside Man,2006,7.6,"$45,000,000 (estimated)","$186,003,591"
4939,0466665,The Architect,2006,5.5,"$13,737","$13,737"
4940,0768116,Hura gâru,2006,7.0,"$13,737","$13,737"
4941,0464061,I'm Reed Fish,2006,5.7,"$3,567","$3,567"
4942,0487195,Bonneville,2006,6.1,"$488,393","$1,338,570"
4943,0417614,Dreamland,2006,6.3,"$6,383","$6,383"
4944,0473488,A Guide to Recognizing Your Saints,2006,6.9,"$517,809","$2,035,468"
4945,0343737,The Good Shepherd,2006,6.7,"$110,000,000 (estimated)","$100,266,865"
4946,0468489,Half Nelson,2006,7.1,"$700,000 (estimated)","$4,660,481"
4947,0405296,A Scanner Darkly,2006,7.0,"$8,700,000 (estimated)","$7,659,918"
4948,0487503,The Page Turner,2006,7.0,"$209,659","$9,284,852"
4949,0465551,Notes on a Scandal,2006,7.4,"$15,000,000 (estimated)","$49,814,392"
4950,0420087,A Prairie Home Companion,2006,6.7,"$10,000,000 (estimated)","$25,986,497"
4951,0460791,The Fall,2006,7.8,"$30,000,000 (estimated)","$3,669,465"
4952,0370032,Ultraviolet,2006,4.3,"$30,000,000 (estimated)","$31,070,211"
4953,0406816,The Guardian,2006,6.9,"$70,000,000 (estimated)","$94,973,540"
4954,0462309,The Gigolos,2006,5.5,"$70,000,000 (estimated)","$94,973,540"
4955,0888019,Five Across the Eyes,2006,2.6,"$70,000,000 (estimated)","$94,973,540"
4956,0479647,Bon Cop Bad Cop,2006,6.7,"CA$8,000,000 (estimated)","$12,735,126"
4957,0758794,We Are Marshall,2006,7.0,"$65,000,000 (estimated)","$43,545,364"
4958,0498380,Letters from Iwo Jima,2006,7.9,"$19,000,000 (estimated)","$68,673,228"
4959,0451176,Quinceañera,2006,6.9,"$400,000 (estimated)","$2,522,787"
4960,0457655,After the Wedding,2006,7.7,"$1,534,584","$11,632,723"
4961,0454931,Requiem,2006,6.9,"$9,600","$513,737"
4962,0477139,Wristcutters: A Love Story,2006,7.2,"$1,000,000 (estimated)","$454,026"
4963,0816520,Return to Halloweentown,2005,5.3,,
4964,0429727,The Caiman,2006,6.7,,
4965,0497137,"I'm a Cyborg, But That's OK",2006,7.0,,
4966,0354899,The Science of Sleep,2006,7.2,"$6,000,000 (estimated)","$15,116,179"
4967,0489010,A Crime,2006,5.6,"$7,000,000 (estimated)","$371,139"
4968,0473074,The Gymnast,2006,6.3,"$7,000,000 (estimated)","$371,139"
4969,0424345,Clerks II,2006,7.3,"$5,000,000 (estimated)","$26,986,174"
4970,0772154,Apart from That,2006,6.3,,
4971,0464049,The History Boys,2006,6.8,"£2,000,000 (estimated)","$13,407,101"
4972,0804513,Niji no megami,2006,7.3,"£2,000,000 (estimated)","$13,407,101"
4973,0461612,Warau Mikaeru,2006,5.1,,
4974,0473444,Curse of the Golden Flower,2006,7.0,"$45,000,000 (estimated)","$78,568,977"
4975,0401711,"Paris, je t'aime",2006,7.2,"$13,000,000 (estimated)","$17,471,727"
4976,0478724,Prête-moi ta main,2006,6.7,"€8,900,000 (estimated)","$30,178,449"
4977,0876294,Zombie Diaries,2006,4.0,"€8,900,000 (estimated)","$30,178,449"
4978,0493459,This Film Is Not Yet Rated,2006,7.4,"$306,845","$347,240"
4979,0818940,Love & Suicide,2006,4.6,"$306,845","$347,240"
4980,0433412,Material Girls,2006,3.9,"$11,449,638","$16,925,277"
4981,0417225,Idlewild,2006,6.1,"$15,000,000 (estimated)","$12,643,027"
4982,0429591,Aquamarine,2006,5.4,"$12,000,000 (estimated)","$22,989,957"
4983,0446046,Take the Lead,2006,6.6,"$30,000,000 (estimated)","$66,500,090"
4984,0769508,Dans Paris,2006,6.3,"€1,500,000 (estimated)","$1,810,452"
4985,0455967,John Tucker Must Die,2006,5.7,"$18,000,000 (estimated)","$68,844,775"
4986,0433386,The Grudge 2,2006,5.0,"$20,000,000 (estimated)","$70,711,175"
4987,0385880,Monster House,2006,6.6,"$75,000,000 (estimated)","$141,861,243"
4988,0471030,Red Road,2006,6.8,"$154,892","$1,128,345"
4989,0405508,Rang De Basanti,2006,8.1,"$2,197,694","$10,800,778"
4990,0429589,The Ant Bully,2006,5.8,"$50,000,000 (estimated)","$55,181,129"
4991,0765458,Hogfather,2006,7.4,,
4992,0400717,Open Season,2006,6.1,"$85,000,000 (estimated)","$200,811,689"
4993,0424095,Flushed Away,2006,6.6,"$149,000,000 (estimated)","$178,281,554"
4994,1273816,The University of Illinois vs. a Mummy,2006,8.1,,
4995,0450506,Suburban Mayhem,2006,5.8,"A$4,000,000 (estimated)","$184,902"
4996,0468492,The Host,2006,7.1,"₩12,215,500,000 (estimated)","$89,433,436"
4997,0855805,Falkenberg Farewell,2006,6.4,"SEK 300,000 (estimated)","$524,092"
4998,0824316,Dor,2006,7.9,"SEK 300,000 (estimated)","$524,092"
4999,0387877,The Black Dahlia,2006,5.6,"$50,000,000 (estimated)","$49,332,692"
5000,0444112,Orchestra Seats,2006,6.7,"€8,000,000 (estimated)","$17,690,533"
5001,0398913,DOA: Dead or Alive,2006,4.8,"$21,000,000 (estimated)","$7,563,172"
5002,0452637,Lady in the Water,2006,5.5,"$70,000,000 (estimated)","$72,785,169"
5003,0465925,Brother Bear 2,2006,6.1,,
5004,0348150,Superman Returns,2006,6.1,"$270,000,000 (estimated)","$391,081,192"
5005,0457572,Fido,2006,6.7,"$8,000,000 (estimated)","$426,224"
5006,0448124,Snow Cake,2006,7.4,"€3,000,000 (estimated)","$1,384,105"
5007,0460740,Cashback,2006,7.1,"$25,343","$2,294,291"
5008,0323120,Loving Annabelle,2006,6.3,"$25,343","$2,294,291"
5009,0412798,Half Light,2006,6.0,"$25,343","$2,294,291"
5010,0491738,Psych,2006–2014,8.4,,
5011,0414982,Final Destination 3,2006,5.8,"$25,000,000 (estimated)","$118,890,272"
5012,0446755,The Painted Veil,2006,7.4,"$19,400,000 (estimated)","$26,910,847"
5013,0450259,Blood Diamond,2006,8.0,"$100,000,000 (estimated)","$171,720,398"
5014,0455857,When a Stranger Calls,2006,5.1,"$15,000,000 (estimated)","$67,062,123"
5015,0444628,Fay Grim,2006,6.1,"$126,714","$193,067"
5016,0790781,Wendy Wu: Homecoming Warrior,2006,5.4,"$126,714","$193,067"
5017,0344854,Arthur and the Invisibles,2006,6.0,"$86,000,000 (estimated)","$108,605,609"
5018,0778631,Brave Story,2006,6.5,"¥1,000,000,000 (estimated)","$11,413,156"
5019,0490166,London to Brighton,2006,6.9,"£500,000 (estimated)","$449,681"
5020,0863091,Mukhsin,2006,7.3,"MYR 1,100,000 (estimated)","$4,854"
5021,0876154,To Have and to Hold,2006,5.5,,
5022,0410297,The Lake House,2006,6.8,"$40,000,000 (estimated)","$114,830,111"
5023,0452594,The Break-Up,2006,5.8,"$52,000,000 (estimated)","$205,668,210"
5024,0423169,Sherrybaby,2006,6.6,"$2,000,000 (estimated)","$622,806"
5025,0409182,Poseidon,2006,5.7,"$160,000,000 (estimated)","$181,674,817"
5026,0445935,Bordertown,2007,6.0,"$21,000,000 (estimated)","$8,332,427"
5027,0457275,Altered,2006,5.6,"$8,000,000 (estimated)","$43,836"
5028,0770739,Dead & Deader,2006,4.7,,
5029,0470705,Bug,2006,6.1,"$4,000,000 (estimated)","$8,095,658"
5030,0443453,Borat,2006,7.4,"$18,000,000 (estimated)","$262,552,893"
5031,0382625,The Da Vinci Code,2006,6.6,"$125,000,000 (estimated)","$760,006,945"
5032,0827517,Reprise,2006,7.3,"NOK 22,000,000 (estimated)","$1,297,260"
5033,0424880,Candy,2006,7.2,"$45,128","$2,105,096"
5034,0807840,Elephants Dream,2006,5.6,"$45,128","$2,105,096"
5035,0475293,High School Musical,2006,5.5,"$45,128","$2,105,096"
5036,0462485,Poultrygeist: Night of the Chicken Dead,2006,6.0,"$500,000 (estimated)","$22,623"
5037,0809407,12:08 East of Bucharest,2006,7.3,"€200,000 (estimated)","$523,703"
5038,0476013,"Hello Sister, Goodbye Life",2006,6.2,,
5039,0472043,Apocalypto,2006,7.8,"$40,000,000 (estimated)","$120,673,227"
5040,0389860,Click,2006,6.4,"$82,500,000 (estimated)","$240,685,326"
5041,0455596,The Librarian: Return to King Solomon's Mines,2006,6.1,,
5042,0427969,Hollywoodland,2006,6.5,"$28,000,000 (estimated)","$16,800,438"
5043,0489007,Cow Belles,2006,5.1,,
5044,0859594,Barbie in the 12 Dancing Princesses,2006,6.8,,
5045,0383216,The Pink Panther,2006,5.6,"$80,000,000 (estimated)","$164,115,897"
5046,0441774,Lonely Hearts,2006,6.4,"$18,000,000 (estimated)","$2,520,835"
5047,0317919,Mission: Impossible III,2006,6.9,"$150,000,000 (estimated)","$398,479,497"
5048,0452624,The Good German,2006,6.0,"$32,000,000 (estimated)","$5,914,908"
5049,0483022,Kamome shokudô,2006,7.2,"$32,000,000 (estimated)","$5,914,908"
5050,0443489,Dreamgirls,2006,6.6,"$70,000,000 (estimated)","$155,430,335"
5051,0499455,Day Night Day Night,2006,6.2,"$31,856","$40,010"
5052,0456554,Grandma's Boy,2006,6.9,"$6,090,172","$6,566,277"
5053,0795338,Barbie Diaries,2006,5.4,,
5054,0449467,Babel,2006,7.5,"$25,000,000 (estimated)","$135,330,182"
5055,0464029,Grbavica: The Land of My Dreams,2006,7.2,"$43,460","$848,073"
5056,0494199,5ive Girls,2006,4.4,"$43,460","$848,073"
5057,0480025,This Is England,2006,7.7,"£1,500,000 (estimated)","$8,481,254"
5058,0494271,The Unknown Woman,2006,7.4,"€8,000,000 (estimated)","$6,881,566"
5059,0384793,Accepted,2006,6.4,"$23,000,000 (estimated)","$38,623,262"
5060,0475944,The Covenant,2006,5.1,"$20,000,000 (estimated)","$37,598,767"
5061,0486551,Beerfest,2006,6.2,"$17,500,000 (estimated)","$20,387,597"
5062,0877368,Tales from the Grudge,2006,5.9,,
5063,0489270,Saw III,2006,6.2,"$10,000,000 (estimated)","$164,874,275"
5064,0486731,U,2006,6.5,"$10,000,000 (estimated)","$164,874,275"
5065,0443431,Another Gay Movie,2006,5.0,"$500,000 (estimated)","$745,327"
5066,0455612,Madea's Family Reunion,2006,5.2,"$6,000,000 (estimated)","$63,368,939"
5067,0405676,All the King's Men,2006,6.1,"$55,000,000 (estimated)","$9,451,623"
5068,0476298,Madeinusa,2006,6.8,"$55,000,000 (estimated)","$9,451,623"
5069,1105263,Bleach: Memories of Nobody,2006,7.1,"$55,000,000 (estimated)","$9,451,623"
5070,0643110,Pick Me Up,,6.4,,
5071,0643106,Haeckel's Tale,,6.1,,
5072,0757061,Imprint,,6.9,,
5073,0782399,Family,,7.1,,
5074,0817401,The V Word,,5.1,,
5075,0454841,The Hills Have Eyes,2006,6.4,"$15,000,000 (estimated)","$70,009,308"
5076,0779496,Pelts,,6.4,,
5077,0833098,The Screwfly Solution,,6.3,,
5078,0817400,Sounds Like,,6.1,,
5079,0785532,Pro-Life,,5.6,,
5080,0805420,Valerie on the Stairs,,5.7,,
5081,0493093,Hannah Montana,2006–2011,5.2,,
5082,0461826,A Real Friend,2006,5.2,,
5083,0430164,The Baby's Room,2006,6.8,,
5084,0477311,To Let,2006,6.2,,
5085,0449144,Blame,2006,5.0,,
5086,0460897,Spectre,2006,5.7,,
5087,0414853,Barnyard,2006,5.6,"$51,000,000 (estimated)","$116,755,080"
5088,0477072,The Prince & Me II: The Royal Wedding,2006,4.3,,
5089,0768132,Monmon the Water Spider,2006,7.6,,
5090,0462590,Step Up,2006,6.5,"$12,000,000 (estimated)","$114,197,742"
5091,0489682,Conversations with God,2006,6.5,"$425,045","$1,034,317"
5092,0366548,Happy Feet,2006,6.4,"$100,000,000 (estimated)","$384,336,108"
5093,0362120,Scary Movie 4,2006,5.1,"$45,000,000 (estimated)","$178,262,620"
5094,0449089,RV,2006,5.6,"$50,000,000 (estimated)","$87,528,173"
5095,0365830,Tenacious D in the Pick of Destiny,2006,6.8,"$20,000,000 (estimated)","$13,939,963"
5096,0385726,Glory Road,2006,7.2,"$42,647,449","$42,938,449"
5097,0807965,La vie secrète des gens heureux,2006,6.4,"$42,647,449","$42,938,449"
5098,0951297,Qué tan lejos,2006,7.0,"$42,647,449","$42,938,449"
5099,0456111,The Night of the Sunflowers,2006,7.1,"$42,647,449","$42,938,449"
5100,0830896,Férfiakt,2006,5.6,"$42,647,449","$42,938,449"
5101,0823158,Wedding Wars,2006,6.0,"$42,647,449","$42,938,449"
5102,0495596,Tales from Earthsea,2006,6.3,"$48,658","$68,673,762"
5103,0413268,Sideline Secrets,2006,3.8,"$48,658","$68,673,762"
5104,0430357,Miami Vice,2006,6.0,"$135,000,000 (estimated)","$163,794,509"
5105,0437857,Behind the Mask: The Rise of Leslie Vernon,2006,6.7,"$69,136","$69,136"
5106,0463985,The Fast and the Furious: Tokyo Drift,2006,6.0,"$85,000,000 (estimated)","$158,964,610"
5107,0785002,Heartbreak Hotel,2006,5.3,"$85,000,000 (estimated)","$158,964,610"
5108,0450345,The Wicker Man,2006,3.7,"$40,000,000 (estimated)","$38,805,380"
5109,0491747,Away from Her,2006,7.5,"CA$4,000,000 (estimated)","$9,194,283"
5110,0393735,The Shaggy Dog,2006,4.4,"$50,000,000 (estimated)","$87,134,280"
5111,0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,"$72,500,000 (estimated)","$163,362,095"
5112,0427229,Failure to Launch,2006,5.6,"$50,000,000 (estimated)","$130,224,158"
5113,0469641,World Trade Center,2006,6.0,"$65,000,000 (estimated)","$163,247,198"
5114,0450121,Red Like the Sky,2006,7.7,"$65,000,000 (estimated)","$163,247,198"
5115,0327084,Over the Hedge,2006,6.7,"$80,000,000 (estimated)","$339,795,890"
5116,0479143,Rocky Balboa,2006,7.1,"$24,000,000 (estimated)","$155,929,020"
5117,0462329,The Hard Corps,2006,5.2,"$24,000,000 (estimated)","$155,929,020"
5118,0458471,Second in Command,2006,4.9,"$24,000,000 (estimated)","$155,929,020"
5119,0417056,Pledge This!,2006,1.6,"$8,300,000 (estimated)","$1,751,490"
5120,0453467,Deja Vu,2006,7.1,"$75,000,000 (estimated)","$180,557,550"
5121,0492506,Wordplay,2006,7.4,"$3,121,270","$3,177,636"
5122,0425326,Outsourced,2006,7.0,"$163,561","$703,324"
5123,0489244,Night of the Living Dead 3D,2006,3.1,"$750,000 (estimated)","$1,657,729"
5124,0397313,Eight Below,2006,7.3,"$40,000,000 (estimated)","$120,455,994"
5125,0465624,My Super Ex-Girlfriend,2006,5.2,"$30,000,000 (estimated)","$61,108,981"
5126,0491603,H2O: Just Add Water,2006–2010,7.2,,
5127,0470055,Open Water 2: Adrift,2006,5.2,"€1,200,000 (estimated)","$6,816,129"
5128,0419946,The Marine,2006,4.7,"$20,000,000 (estimated)","$22,165,608"
5129,1028528,Death Proof,2007,7.0,"$20,000,000 (estimated)","$22,165,608"
5130,0471711,Futurama: Bender's Big Score,2007,7.6,,
5131,0467406,Juno,2007,7.5,"$7,500,000 (estimated)","$232,372,681"
5132,0435705,Next,2007,6.2,"$70,000,000 (estimated)","$77,621,983"
5133,0758771,Outlaw,2007,5.7,"£2,500,000 (estimated)","$3,345,818"
5134,0382932,Ratatouille,2007,8.1,"$150,000,000 (estimated)","$623,726,085"
5135,0432021,Resident Evil: Extinction,2007,6.2,"$45,000,000 (estimated)","$147,717,833"
5136,0476964,The Brave One,2007,6.7,"$70,000,000 (estimated)","$69,787,394"
5137,0756683,The Man from Earth,2007,7.9,"$70,000,000 (estimated)","$69,787,394"
5138,0413267,Shrek the Third,2007,6.1,"$160,000,000 (estimated)","$813,367,380"
5139,0477071,Premonition,2007,5.9,"$20,000,000 (estimated)","$84,297,309"
5140,1077258,Planet Terror,2007,7.1,"$20,000,000 (estimated)","$84,297,309"
5141,0411061,88 Minutes,2007,5.9,"$30,000,000 (estimated)","$32,593,385"
5142,0825232,The Bucket List,2007,7.4,"$45,000,000 (estimated)","$175,372,502"
5143,0884819,Wool 100%,2006,6.3,,
5144,0449088,Pirates of the Caribbean: At World's End,2007,7.1,"$300,000,000 (estimated)","$961,691,209"
5145,0469494,There Will Be Blood,2007,8.2,"$25,000,000 (estimated)","$76,182,388"
5146,0478311,Knocked Up,2007,6.9,"$30,000,000 (estimated)","$219,922,417"
5147,0427327,Hairspray,2007,6.7,"$75,000,000 (estimated)","$203,627,753"
5148,0845046,Son of Rambow,2007,7.0,"£4,000,000 (estimated)","$10,871,449"
5149,0808417,Persepolis,2007,8.0,"$7,300,000 (estimated)","$22,783,978"
5150,0861739,Elite Squad,2007,8.0,"$4,000,000 (estimated)","$14,759,148"
5151,0758758,Into the Wild,2007,8.1,"$15,000,000 (estimated)","$56,675,895"
5152,0481141,No Reservations,2007,6.3,"$28,000,000 (estimated)","$92,601,050"
5153,0486655,Stardust,2007,7.6,"$70,000,000 (estimated)","$137,515,140"
5154,0425112,Hot Fuzz,2007,7.8,"£8,000,000 (estimated)","$80,743,363"
5155,0373889,Harry Potter and the Order of the Phoenix,2007,7.5,"$150,000,000 (estimated)","$942,278,045"
